,age,gender,grade,height,weight,helmet,active,lifting
455,14.0,male,9.0,1.68,74.84,never,2.0,2.0
456,14.0,male,9.0,1.6,46.27,never,1.0,1.0
457,14.0,male,9.0,1.85,101.15,never,2.0,2.0
458,14.0,male,9.0,1.65,56.7,rarely,1.0,1.0
459,14.0,male,9.0,1.57,52.62,sometimes,2.0,1.0
460,14.0,male,9.0,1.8,63.5,never,1.0,1.0
461,14.0,male,9.0,1.73,74.84,never,1.0,2.0
462,14.0,male,9.0,1.83,104.33,not riding,2.0,2.0
463,14.0,male,9.0,1.57,56.7,not riding,2.0,2.0
464,14.0,male,9.0,1.65,58.97,never,2.0,2.0
465,14.0,male,9.0,1.63,74.39,never,2.0,2.0
466,14.0,male,9.0,1.7,83.92,most of the time,2.0,2.0
467,14.0,male,9.0,1.7,79.38,never,2.0,1.0
468,14.0,male,9.0,1.8,86.18,never,2.0,1.0
469,14.0,male,9.0,1.63,54.43,never,1.0,1.0
470,14.0,male,9.0,1.63,45.36,rarely,1.0,1.0
471,14.0,male,9.0,1.65,59.88,not riding,1.0,1.0
472,14.0,male,9.0,1.57,41.28,not riding,2.0,2.0
473,14.0,male,9.0,1.88,56.25,not riding,2.0,1.0
474,14.0,male,9.0,1.83,78.93,never,2.0,1.0
475,14.0,male,9.0,1.7,68.04,never,2.0,2.0
476,14.0,male,9.0,1.75,58.97,always,1.0,1.0
477,14.0,male,9.0,1.78,58.97,rarely,2.0,2.0
478,14.0,male,9.0,1.63,45.36,not riding,2.0,1.0
479,14.0,male,9.0,1.73,65.77,never,2.0,1.0
480,14.0,male,9.0,1.75,97.52,never,2.0,1.0
481,14.0,male,9.0,1.65,59.88,never,2.0,1.0
482,14.0,male,9.0,1.63,98.88,never,2.0,2.0
483,14.0,male,9.0,1.75,61.69,never,2.0,1.0
484,14.0,male,9.0,1.68,53.07,never,2.0,1.0
485,14.0,male,9.0,1.63,83.92,not riding,2.0,2.0
486,14.0,male,9.0,1.63,63.5,rarely,1.0,1.0
487,14.0,male,9.0,1.73,61.24,not riding,2.0,1.0
488,14.0,male,9.0,1.68,68.04,never,2.0,1.0
489,14.0,male,9.0,1.83,77.57,never,2.0,2.0
490,14.0,male,9.0,1.73,56.7,never,2.0,1.0
491,14.0,male,9.0,1.9,90.72,always,2.0,2.0
492,14.0,male,9.0,1.63,78.47,never,2.0,1.0
493,14.0,male,9.0,1.73,66.68,never,1.0,1.0
494,14.0,male,9.0,1.65,58.51,never,2.0,2.0
495,14.0,male,9.0,1.68,47.17,never,1.0,1.0
496,14.0,male,9.0,1.78,87.09,never,1.0,1.0
497,14.0,male,9.0,1.73,77.11,never,2.0,1.0
498,14.0,male,9.0,1.75,89.36,not riding,1.0,1.0
499,14.0,male,9.0,1.7,58.97,never,1.0,1.0
500,14.0,male,9.0,1.75,112.04,never,1.0,1.0
501,14.0,male,9.0,1.6,49.9,never,2.0,1.0
502,14.0,male,9.0,1.75,77.57,not riding,2.0,2.0
503,14.0,male,9.0,1.78,74.84,never,1.0,1.0
504,14.0,male,9.0,1.63,81.65,sometimes,2.0,2.0
505,14.0,male,9.0,1.78,68.04,rarely,1.0,1.0
506,14.0,male,9.0,1.85,68.04,never,1.0,1.0
507,14.0,male,9.0,1.57,95.26,never,2.0,2.0
508,14.0,male,9.0,1.8,82.1,not riding,1.0,1.0
509,14.0,male,9.0,1.6,68.95,never,2.0,2.0
510,14.0,male,9.0,1.75,65.32,never,1.0,1.0
511,14.0,male,9.0,1.7,58.97,never,1.0,1.0
512,14.0,male,9.0,1.68,62.6,never,2.0,1.0
513,14.0,male,9.0,1.6,48.99,never,2.0,1.0
514,14.0,male,9.0,1.8,60.78,rarely,1.0,1.0
515,14.0,male,9.0,1.7,72.58,never,1.0,1.0
516,14.0,male,9.0,1.73,83.92,never,1.0,1.0
517,14.0,male,9.0,1.68,52.16,most of the time,2.0,1.0
518,14.0,male,9.0,1.5,45.81,never,1.0,1.0
519,14.0,male,9.0,1.57,35.38,most of the time,1.0,2.0
520,14.0,male,9.0,1.78,77.11,never,2.0,2.0
521,14.0,male,9.0,1.68,50.8,rarely,2.0,1.0
522,14.0,male,9.0,1.68,77.11,never,2.0,1.0
523,14.0,male,9.0,1.63,49.9,rarely,1.0,1.0
524,14.0,male,9.0,1.73,74.84,never,2.0,1.0
525,14.0,male,9.0,1.75,52.16,never,1.0,1.0
526,14.0,male,9.0,1.75,63.96,rarely,1.0,1.0
527,14.0,male,9.0,1.63,55.34,always,1.0,1.0
528,14.0,male,9.0,1.83,104.33,never,2.0,2.0
529,14.0,male,9.0,1.83,74.39,never,2.0,2.0
530,14.0,male,9.0,1.73,56.7,never,2.0,1.0
531,14.0,male,9.0,1.73,71.22,rarely,2.0,1.0
532,14.0,male,9.0,1.75,62.14,rarely,1.0,1.0
533,14.0,male,9.0,1.78,58.97,never,2.0,1.0
534,14.0,male,9.0,1.63,50.35,never,1.0,1.0
535,14.0,male,9.0,1.63,44.45,never,1.0,1.0
536,14.0,male,9.0,1.57,43.55,never,1.0,1.0
537,15.0,male,10.0,1.75,95.26,rarely,1.0,1.0
538,15.0,male,10.0,1.7,58.97,never,2.0,1.0
539,15.0,male,9.0,1.68,62.6,never,1.0,1.0
540,15.0,male,10.0,1.83,88.91,not riding,2.0,2.0
541,15.0,male,10.0,1.73,61.24,never,2.0,2.0
542,15.0,male,10.0,1.78,58.51,never,1.0,2.0
543,15.0,male,9.0,1.65,53.07,never,2.0,2.0
544,15.0,male,9.0,1.68,61.24,never,2.0,1.0
545,15.0,male,10.0,1.83,68.49,rarely,1.0,1.0
546,15.0,male,10.0,1.83,80.74,never,2.0,1.0
547,15.0,male,10.0,1.83,72.58,not riding,2.0,1.0
548,15.0,male,10.0,1.6,55.34,never,2.0,1.0
549,15.0,male,9.0,1.73,57.61,rarely,2.0,2.0
550,15.0,male,9.0,1.73,68.04,not riding,1.0,1.0
551,15.0,male,9.0,1.68,54.43,never,1.0,1.0
552,15.0,male,9.0,1.52,52.16,rarely,2.0,1.0
553,15.0,male,10.0,1.73,98.43,never,1.0,1.0
554,15.0,male,10.0,1.78,62.14,never,1.0,1.0
555,15.0,male,9.0,1.8,78.93,never,2.0,2.0
556,15.0,male,9.0,1.8,58.51,never,2.0,2.0
557,15.0,male,10.0,1.78,58.97,sometimes,2.0,2.0
558,15.0,male,9.0,1.75,70.76,most of the time,2.0,2.0
559,15.0,male,10.0,1.65,47.63,never,2.0,2.0
560,15.0,male,10.0,1.65,56.7,not riding,2.0,2.0
561,15.0,male,10.0,1.73,69.4,not riding,2.0,2.0
562,15.0,male,10.0,1.88,79.38,never,2.0,2.0
563,15.0,male,10.0,1.83,66.68,never,2.0,2.0
564,15.0,male,9.0,1.78,104.33,never,2.0,1.0
565,15.0,male,10.0,1.78,58.97,not riding,2.0,2.0
566,15.0,male,9.0,1.65,52.16,never,2.0,1.0
567,15.0,male,9.0,1.65,56.7,never,2.0,2.0
568,15.0,male,9.0,1.78,73.48,never,1.0,1.0
569,15.0,male,10.0,1.88,71.67,never,2.0,2.0
570,15.0,male,10.0,1.75,70.31,not riding,1.0,1.0
571,15.0,male,10.0,1.83,73.94,not riding,2.0,2.0
572,15.0,male,10.0,1.83,97.52,not riding,2.0,1.0
573,15.0,male,9.0,1.78,70.31,rarely,1.0,1.0
574,15.0,male,9.0,1.57,45.36,never,2.0,2.0
575,15.0,male,9.0,1.52,54.43,never,2.0,1.0
576,15.0,male,9.0,1.68,95.26,never,2.0,1.0
577,15.0,male,10.0,1.8,88.0,never,1.0,1.0
578,15.0,male,9.0,1.75,71.67,never,2.0,2.0
579,15.0,male,10.0,1.8,72.58,not riding,1.0,1.0
580,15.0,male,9.0,1.7,79.38,never,1.0,1.0
581,15.0,male,9.0,1.65,51.26,always,2.0,1.0
582,15.0,male,9.0,1.6,61.69,never,2.0,2.0
583,15.0,male,9.0,1.8,73.03,never,2.0,2.0
584,15.0,male,10.0,1.68,58.97,sometimes,2.0,2.0
585,15.0,male,9.0,1.75,61.69,always,1.0,1.0
586,15.0,male,9.0,1.75,59.88,never,2.0,2.0
587,15.0,male,9.0,1.75,73.94,sometimes,2.0,2.0
588,15.0,male,9.0,1.68,79.38,never,2.0,2.0
589,15.0,male,9.0,1.78,58.97,not riding,2.0,1.0
590,15.0,male,9.0,1.7,63.5,never,2.0,1.0
591,15.0,male,9.0,1.75,63.5,never,1.0,1.0
592,15.0,male,9.0,1.78,63.5,not riding,2.0,1.0
593,15.0,male,10.0,1.75,68.04,not riding,2.0,1.0
594,15.0,male,9.0,1.68,68.04,never,1.0,1.0
595,15.0,male,10.0,1.73,68.49,never,2.0,1.0
596,15.0,male,10.0,1.68,68.49,never,2.0,1.0
597,15.0,male,10.0,1.78,54.43,not riding,2.0,2.0
598,15.0,male,10.0,1.73,71.22,not riding,2.0,1.0
599,15.0,male,10.0,1.7,63.5,never,2.0,1.0
600,15.0,male,10.0,1.75,74.84,not riding,2.0,2.0
601,15.0,male,10.0,1.7,58.97,not riding,2.0,1.0
602,15.0,male,10.0,1.68,79.38,not riding,2.0,2.0
603,15.0,male,10.0,1.75,81.65,not riding,2.0,1.0
604,15.0,male,10.0,1.65,58.97,never,1.0,2.0
605,15.0,male,9.0,1.65,66.23,not riding,1.0,1.0
606,15.0,male,10.0,1.65,76.66,never,1.0,1.0
607,15.0,male,10.0,1.7,77.11,not riding,1.0,1.0
608,15.0,male,10.0,1.6,54.43,not riding,2.0,2.0
609,15.0,male,10.0,1.7,52.16,not riding,2.0,2.0
610,15.0,male,10.0,1.57,45.81,never,1.0,1.0
611,15.0,male,9.0,1.68,81.65,always,2.0,2.0
612,15.0,male,9.0,1.7,61.24,not riding,2.0,2.0
613,15.0,male,10.0,1.73,68.04,not riding,1.0,2.0
614,15.0,male,9.0,1.75,63.5,never,2.0,2.0
615,15.0,male,10.0,1.63,63.5,not riding,2.0,2.0
616,15.0,male,9.0,1.7,61.24,never,2.0,1.0
617,15.0,male,9.0,1.68,58.97,not riding,2.0,2.0
618,15.0,male,9.0,1.73,58.06,never,2.0,2.0
619,15.0,male,9.0,1.63,54.89,never,1.0,1.0
620,15.0,male,9.0,1.83,61.24,never,2.0,2.0
621,15.0,male,9.0,1.63,44.45,not riding,1.0,1.0
622,15.0,male,9.0,1.65,58.97,always,2.0,1.0
623,15.0,male,10.0,1.63,63.5,never,2.0,2.0
624,15.0,male,10.0,1.85,109.32,sometimes,1.0,1.0
625,15.0,male,10.0,1.83,67.13,not riding,1.0,1.0
626,15.0,male,10.0,1.73,54.43,sometimes,2.0,2.0
627,15.0,male,10.0,1.73,65.77,never,2.0,1.0
628,15.0,male,10.0,1.75,64.86,never,2.0,1.0
629,15.0,male,10.0,1.75,76.66,not riding,2.0,2.0
630,15.0,male,9.0,1.75,55.34,not riding,2.0,1.0
631,15.0,male,9.0,1.63,64.86,rarely,2.0,2.0
632,15.0,male,9.0,1.7,54.43,not riding,2.0,2.0
633,15.0,male,10.0,1.63,54.43,never,2.0,1.0
634,15.0,male,10.0,1.7,56.7,never,1.0,1.0
635,15.0,male,10.0,1.8,79.38,sometimes,2.0,1.0
636,15.0,male,10.0,1.73,81.65,not riding,2.0,1.0
637,15.0,male,10.0,1.83,58.97,rarely,2.0,1.0
638,15.0,male,10.0,1.63,66.23,never,2.0,1.0
639,15.0,male,10.0,1.8,88.45,never,1.0,1.0
640,15.0,male,9.0,1.65,56.25,sometimes,2.0,2.0
641,15.0,male,9.0,1.7,68.04,not riding,2.0,1.0
642,15.0,male,9.0,1.68,54.43,not riding,2.0,1.0
643,15.0,male,10.0,1.75,61.69,always,2.0,1.0
644,15.0,male,10.0,1.63,45.36,never,1.0,1.0
645,15.0,male,10.0,1.78,58.97,not riding,2.0,2.0
646,15.0,male,9.0,1.65,86.18,not riding,1.0,1.0
647,15.0,male,9.0,1.68,65.77,never,2.0,2.0
648,15.0,male,9.0,1.7,61.24,never,2.0,1.0
649,15.0,male,9.0,1.75,84.82,not riding,1.0,1.0
650,15.0,male,9.0,1.7,55.79,rarely,2.0,2.0
651,15.0,male,10.0,1.63,48.08,never,2.0,2.0
652,15.0,male,9.0,1.83,65.77,never,1.0,1.0
653,15.0,male,10.0,1.83,73.48,always,2.0,2.0
654,15.0,male,9.0,1.75,80.74,never,2.0,2.0
655,15.0,male,9.0,1.78,79.38,not riding,2.0,2.0
656,15.0,male,9.0,1.6,49.9,never,1.0,1.0
657,15.0,male,9.0,1.78,84.37,never,2.0,1.0
658,15.0,male,9.0,1.6,70.31,not riding,1.0,1.0
659,15.0,male,9.0,1.8,66.68,never,2.0,1.0
660,15.0,male,9.0,1.68,80.74,never,2.0,1.0
661,15.0,male,10.0,1.65,61.24,never,2.0,2.0
662,15.0,male,9.0,1.57,66.23,not riding,1.0,1.0
663,15.0,male,9.0,1.8,75.75,never,2.0,1.0
664,15.0,male,9.0,1.8,53.07,never,2.0,1.0
665,15.0,male,9.0,1.68,58.97,never,2.0,2.0
666,15.0,male,9.0,1.73,65.77,never,1.0,1.0
667,15.0,male,10.0,1.75,102.51,never,1.0,1.0
668,15.0,male,9.0,1.88,71.22,never,1.0,2.0
669,15.0,male,9.0,1.73,64.41,never,1.0,1.0
670,15.0,male,9.0,1.65,56.7,not riding,2.0,2.0
671,15.0,male,10.0,1.88,104.33,always,2.0,2.0
672,15.0,male,9.0,1.75,84.82,never,1.0,1.0
673,15.0,male,9.0,1.83,69.4,never,2.0,2.0
674,15.0,male,9.0,1.65,54.43,never,1.0,2.0
675,15.0,male,9.0,1.78,53.07,most of the time,2.0,1.0
676,15.0,male,10.0,1.7,52.16,never,2.0,1.0
677,15.0,male,10.0,1.75,65.77,never,2.0,1.0
678,15.0,male,10.0,2.06,79.83,never,2.0,1.0
679,15.0,male,9.0,1.65,74.39,never,2.0,2.0
680,15.0,male,10.0,1.7,54.43,not riding,2.0,1.0
681,15.0,male,9.0,1.75,68.04,never,2.0,2.0
682,15.0,male,9.0,1.6,41.73,never,2.0,1.0
683,15.0,male,9.0,1.7,85.73,never,2.0,2.0
684,15.0,male,9.0,1.7,58.97,never,2.0,2.0
685,15.0,male,9.0,1.83,74.84,never,2.0,2.0
686,15.0,male,10.0,1.8,81.65,never,2.0,1.0
687,15.0,male,10.0,1.9,111.13,never,1.0,1.0
688,15.0,male,10.0,1.8,95.26,not riding,2.0,1.0
689,15.0,male,10.0,1.8,83.92,rarely,2.0,1.0
690,15.0,male,10.0,1.83,106.6,not riding,2.0,2.0
691,15.0,male,10.0,1.65,61.24,never,2.0,2.0
692,15.0,male,10.0,1.68,63.5,never,1.0,2.0
693,15.0,male,10.0,1.78,116.58,sometimes,2.0,1.0
694,15.0,male,10.0,1.7,60.78,never,2.0,1.0
695,15.0,male,9.0,1.85,66.68,never,1.0,1.0
696,15.0,male,9.0,1.75,62.14,never,2.0,1.0
697,15.0,male,9.0,1.8,79.83,not riding,2.0,1.0
698,15.0,male,9.0,1.63,76.2,sometimes,2.0,2.0
699,15.0,male,9.0,1.75,68.95,rarely,2.0,1.0
700,15.0,male,9.0,1.8,58.97,never,1.0,1.0
701,15.0,male,9.0,1.8,113.4,not riding,2.0,1.0
702,15.0,male,9.0,1.75,75.75,not riding,2.0,1.0
703,15.0,male,9.0,1.73,76.2,not riding,2.0,1.0
704,15.0,male,9.0,1.7,61.24,not riding,1.0,1.0
705,15.0,male,9.0,1.8,65.77,never,1.0,1.0
706,15.0,male,9.0,1.7,74.84,never,1.0,1.0
707,15.0,male,9.0,1.78,79.38,sometimes,2.0,1.0
708,15.0,male,9.0,1.8,95.26,never,1.0,1.0
709,15.0,male,9.0,1.73,56.7,not riding,2.0,1.0
710,15.0,male,10.0,1.78,74.84,never,2.0,2.0
711,15.0,male,10.0,1.85,108.86,never,2.0,2.0
712,15.0,male,10.0,1.8,70.31,never,2.0,1.0
713,15.0,male,10.0,1.73,58.97,not riding,2.0,1.0
714,15.0,male,10.0,1.68,122.47,not riding,2.0,1.0
715,15.0,male,10.0,1.8,68.04,never,2.0,2.0
716,15.0,male,10.0,1.78,77.57,never,2.0,2.0
717,15.0,male,9.0,1.6,51.26,never,1.0,1.0
718,15.0,male,9.0,1.75,54.89,not riding,1.0,1.0
719,15.0,male,9.0,1.83,77.11,not riding,1.0,1.0
720,15.0,male,10.0,1.7,57.15,never,2.0,1.0
721,15.0,male,9.0,1.8,127.01,never,2.0,2.0
722,15.0,male,9.0,1.8,68.04,never,1.0,1.0
723,15.0,male,10.0,1.78,97.52,never,1.0,1.0
724,15.0,male,10.0,1.9,136.08,not riding,2.0,2.0
725,15.0,male,9.0,1.75,65.77,always,1.0,1.0
726,15.0,male,9.0,1.63,50.8,never,2.0,1.0
727,15.0,male,9.0,1.88,74.84,always,1.0,1.0
728,15.0,male,9.0,1.78,63.05,never,1.0,1.0
729,15.0,male,9.0,1.85,63.5,always,2.0,1.0
730,15.0,male,9.0,1.73,56.7,never,2.0,1.0
731,15.0,male,9.0,1.78,49.9,not riding,1.0,1.0
732,15.0,male,9.0,1.75,61.69,not riding,2.0,1.0
733,15.0,male,9.0,1.55,65.77,not riding,2.0,2.0
734,15.0,male,9.0,1.65,52.16,never,1.0,1.0
735,15.0,male,9.0,1.7,77.11,never,2.0,1.0
736,15.0,male,9.0,1.85,63.5,always,1.0,1.0
737,15.0,male,9.0,1.83,68.04,not riding,2.0,2.0
738,15.0,male,9.0,1.78,77.11,most of the time,1.0,1.0
739,15.0,male,10.0,1.6,45.36,always,2.0,1.0
740,15.0,male,10.0,1.7,58.06,not riding,1.0,1.0
741,15.0,male,10.0,1.8,73.48,always,2.0,1.0
742,15.0,male,10.0,1.96,116.12,most of the time,2.0,2.0
743,15.0,male,9.0,1.63,51.26,not riding,2.0,2.0
744,15.0,male,9.0,1.85,69.85,never,1.0,1.0
745,15.0,male,9.0,1.57,43.09,never,2.0,2.0
746,15.0,male,9.0,1.52,44.45,rarely,1.0,2.0
747,15.0,male,9.0,1.68,55.34,never,1.0,1.0
748,15.0,male,9.0,1.6,54.89,never,1.0,2.0
749,15.0,male,10.0,1.73,61.24,never,2.0,2.0
750,15.0,male,9.0,1.73,99.79,never,1.0,1.0
751,15.0,male,10.0,1.75,122.47,never,2.0,2.0
752,15.0,male,9.0,1.73,72.58,never,2.0,1.0
753,15.0,male,9.0,1.68,72.58,never,2.0,2.0
754,15.0,male,9.0,1.7,68.04,never,2.0,1.0
755,15.0,male,9.0,1.83,66.23,never,2.0,1.0
756,15.0,male,9.0,1.83,85.28,never,2.0,2.0
757,15.0,male,9.0,1.8,61.24,never,2.0,1.0
758,15.0,male,9.0,1.63,60.78,never,2.0,1.0
759,15.0,male,9.0,1.8,102.97,never,2.0,1.0
760,15.0,male,9.0,2.03,56.7,not riding,1.0,1.0
761,15.0,male,9.0,1.68,63.5,never,1.0,1.0
762,15.0,male,9.0,1.65,52.16,never,2.0,2.0
763,15.0,male,9.0,1.73,74.84,never,2.0,1.0
764,15.0,male,9.0,1.75,70.76,never,1.0,1.0
765,15.0,male,9.0,1.68,63.05,never,1.0,1.0
766,15.0,male,9.0,1.83,102.06,never,2.0,1.0
767,15.0,male,9.0,1.7,68.04,not riding,1.0,1.0
768,15.0,male,9.0,1.93,127.46,never,2.0,1.0
769,15.0,male,10.0,1.8,68.95,never,1.0,1.0
770,15.0,male,9.0,1.7,87.09,never,2.0,1.0
771,15.0,male,9.0,1.9,83.46,never,2.0,1.0
772,15.0,male,9.0,1.83,92.99,never,2.0,2.0
773,15.0,male,9.0,1.78,99.79,never,2.0,1.0
774,15.0,male,9.0,1.6,46.27,never,1.0,1.0
775,15.0,male,10.0,1.73,105.24,not riding,1.0,1.0
776,15.0,male,9.0,1.75,56.7,never,2.0,1.0
777,15.0,male,9.0,1.73,58.97,never,2.0,1.0
778,15.0,male,9.0,1.75,70.31,never,2.0,1.0
779,15.0,male,9.0,1.6,52.16,most of the time,2.0,1.0
780,15.0,male,9.0,1.63,47.63,never,1.0,1.0
781,15.0,male,9.0,1.78,61.24,not riding,1.0,1.0
782,15.0,male,9.0,1.75,92.99,never,2.0,2.0
783,15.0,male,9.0,1.75,56.7,never,2.0,2.0
784,15.0,male,9.0,1.75,81.65,not riding,1.0,1.0
785,15.0,male,9.0,1.75,79.38,never,2.0,1.0
786,15.0,male,9.0,1.78,88.45,never,2.0,1.0
787,15.0,male,10.0,1.73,77.11,always,2.0,1.0
788,15.0,male,10.0,1.73,96.62,never,2.0,2.0
789,15.0,male,10.0,1.7,49.9,not riding,2.0,2.0
790,15.0,male,10.0,1.8,67.13,not riding,2.0,1.0
791,15.0,male,10.0,1.73,68.04,never,2.0,1.0
792,15.0,male,9.0,1.7,87.54,not riding,2.0,2.0
793,15.0,male,9.0,1.7,56.25,never,2.0,1.0
794,15.0,male,9.0,1.65,58.97,not riding,2.0,2.0
795,15.0,male,9.0,1.65,99.79,never,1.0,1.0
796,15.0,male,9.0,1.78,98.88,never,2.0,1.0
797,15.0,male,9.0,1.83,67.59,never,1.0,1.0
798,15.0,male,9.0,1.78,70.31,not riding,1.0,1.0
799,15.0,male,9.0,1.83,75.3,never,1.0,1.0
800,15.0,male,10.0,1.37,97.07,not riding,2.0,2.0
801,15.0,male,9.0,1.78,86.18,never,2.0,2.0
802,15.0,male,9.0,1.57,71.67,never,2.0,2.0
803,15.0,male,9.0,1.75,64.86,not riding,1.0,1.0
804,15.0,male,10.0,1.88,83.92,never,2.0,1.0
805,15.0,male,10.0,1.73,52.16,sometimes,2.0,1.0
806,15.0,male,10.0,1.65,47.17,never,2.0,1.0
807,15.0,male,9.0,1.83,117.94,never,2.0,1.0
808,15.0,male,9.0,1.85,141.07,never,2.0,1.0
809,15.0,male,9.0,1.75,74.84,not riding,1.0,1.0
810,15.0,male,9.0,1.8,89.36,never,2.0,2.0
811,15.0,male,9.0,1.68,63.5,never,2.0,1.0
812,15.0,male,10.0,1.85,73.48,never,1.0,1.0
813,15.0,male,10.0,1.78,58.97,never,2.0,1.0
814,15.0,male,10.0,1.63,73.03,not riding,2.0,2.0
815,15.0,male,10.0,1.93,68.04,never,1.0,2.0
816,15.0,male,10.0,1.75,83.92,never,2.0,1.0
817,15.0,male,10.0,1.68,68.04,never,2.0,2.0
818,15.0,male,10.0,1.63,78.47,never,2.0,2.0
819,15.0,male,9.0,1.8,88.45,never,1.0,1.0
820,15.0,male,10.0,1.7,73.48,never,1.0,2.0
821,15.0,male,10.0,1.8,66.23,never,2.0,1.0
822,15.0,male,10.0,1.73,65.77,rarely,2.0,2.0
823,15.0,male,10.0,1.7,67.13,most of the time,2.0,2.0
824,15.0,male,10.0,1.75,104.33,not riding,2.0,1.0
825,15.0,male,10.0,1.85,90.72,never,2.0,1.0
826,15.0,male,10.0,1.7,57.15,rarely,2.0,1.0
827,15.0,male,10.0,1.7,68.04,not riding,2.0,2.0
828,15.0,male,10.0,1.75,56.7,not riding,1.0,1.0
829,15.0,male,10.0,1.78,62.6,always,2.0,1.0
830,15.0,male,10.0,1.85,68.04,never,1.0,1.0
831,15.0,male,10.0,1.78,77.11,never,2.0,2.0
832,15.0,male,10.0,1.7,87.09,never,2.0,1.0
833,15.0,male,9.0,1.65,68.04,most of the time,1.0,1.0
834,15.0,male,9.0,1.78,70.31,never,2.0,2.0
835,15.0,male,9.0,1.73,74.84,sometimes,2.0,2.0
836,15.0,male,9.0,1.73,95.71,never,2.0,1.0
837,15.0,male,9.0,1.68,80.74,never,2.0,1.0
838,15.0,male,9.0,1.73,59.88,never,1.0,1.0
839,15.0,male,9.0,1.7,58.97,most of the time,2.0,2.0
840,15.0,male,9.0,1.75,63.5,never,2.0,1.0
841,15.0,male,9.0,1.78,70.76,always,1.0,1.0
842,15.0,male,9.0,1.73,49.9,never,2.0,2.0
843,15.0,male,9.0,1.75,53.07,never,2.0,2.0
844,15.0,male,9.0,1.55,61.24,rarely,1.0,1.0
845,15.0,male,10.0,1.85,66.23,not riding,2.0,1.0
846,15.0,male,9.0,1.6,67.13,never,2.0,2.0
847,15.0,male,9.0,1.73,81.65,not riding,1.0,1.0
848,15.0,male,9.0,1.85,74.84,not riding,2.0,2.0
849,15.0,male,9.0,1.7,63.5,never,2.0,1.0
850,15.0,male,9.0,1.7,102.97,never,2.0,2.0
851,15.0,male,9.0,1.83,106.6,never,1.0,1.0
852,15.0,male,9.0,1.8,95.26,sometimes,2.0,2.0
853,15.0,male,9.0,1.75,68.04,never,1.0,1.0
854,15.0,male,9.0,1.83,69.4,never,1.0,1.0
855,15.0,male,9.0,1.57,46.27,never,1.0,1.0
856,15.0,male,9.0,1.9,72.58,never,1.0,1.0
857,15.0,male,9.0,1.78,78.47,not riding,2.0,2.0
858,15.0,male,9.0,1.93,95.26,not riding,1.0,1.0
859,15.0,male,9.0,1.8,79.83,not riding,2.0,1.0
860,15.0,male,9.0,1.85,66.68,sometimes,1.0,1.0
861,15.0,male,9.0,1.85,60.78,not riding,2.0,2.0
862,15.0,male,9.0,1.68,45.36,never,2.0,1.0
863,15.0,male,9.0,1.8,61.24,never,1.0,1.0
864,15.0,male,9.0,1.75,70.76,never,1.0,1.0
865,15.0,male,9.0,1.7,74.84,rarely,2.0,2.0
866,15.0,male,10.0,1.68,77.11,never,2.0,2.0
867,15.0,male,10.0,1.63,72.58,not riding,2.0,1.0
868,15.0,male,10.0,1.85,52.16,not riding,2.0,2.0
869,15.0,male,10.0,1.68,56.7,rarely,1.0,1.0
870,15.0,male,10.0,1.73,119.75,never,2.0,2.0
871,15.0,male,10.0,1.9,66.68,never,1.0,1.0
872,15.0,male,9.0,1.68,58.97,never,1.0,2.0
873,15.0,male,9.0,1.78,61.24,not riding,2.0,1.0
874,15.0,male,10.0,1.68,68.04,never,2.0,1.0
875,15.0,male,9.0,1.83,95.26,never,2.0,1.0
876,15.0,male,9.0,1.78,95.71,rarely,2.0,1.0
877,15.0,male,9.0,1.8,63.5,rarely,2.0,2.0
878,15.0,male,9.0,1.78,67.13,not riding,2.0,1.0
879,15.0,male,10.0,1.78,68.49,never,2.0,1.0
880,15.0,male,10.0,1.73,72.58,never,2.0,1.0
881,15.0,male,9.0,1.78,61.69,not riding,2.0,1.0
882,15.0,male,9.0,1.68,45.81,never,2.0,1.0
883,15.0,male,9.0,1.75,73.94,not riding,2.0,1.0
884,15.0,male,9.0,1.78,69.4,never,2.0,1.0
885,15.0,male,9.0,1.68,69.85,not riding,2.0,1.0
886,15.0,male,9.0,1.73,61.24,never,1.0,1.0
887,15.0,male,9.0,1.68,46.27,never,2.0,2.0
888,15.0,male,10.0,1.98,106.6,not riding,1.0,1.0
889,15.0,male,10.0,1.65,61.24,never,2.0,1.0
890,15.0,male,10.0,1.7,63.5,never,2.0,1.0
891,15.0,male,10.0,1.7,66.68,not riding,1.0,1.0
892,15.0,male,9.0,1.6,56.7,never,1.0,1.0
893,15.0,male,9.0,1.73,65.77,rarely,1.0,1.0
894,15.0,male,9.0,1.8,72.58,never,2.0,1.0
895,15.0,male,9.0,1.75,62.6,rarely,1.0,1.0
896,15.0,male,10.0,1.8,62.6,most of the time,1.0,1.0
897,15.0,male,9.0,1.78,70.31,most of the time,2.0,1.0
898,15.0,male,9.0,1.73,57.15,never,2.0,2.0
899,15.0,male,9.0,1.75,70.31,never,2.0,1.0
900,15.0,male,9.0,1.8,74.84,never,2.0,1.0
901,15.0,male,9.0,1.8,63.5,never,1.0,1.0
902,15.0,male,10.0,1.78,68.04,never,1.0,2.0
903,15.0,male,9.0,1.7,67.59,never,2.0,1.0
904,15.0,male,9.0,1.85,80.29,never,1.0,1.0
905,15.0,male,9.0,1.63,47.63,rarely,2.0,1.0
906,15.0,male,9.0,1.78,85.28,never,2.0,1.0
907,15.0,male,9.0,1.83,59.88,not riding,2.0,2.0
